area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,price_per_sqft
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4838754693796161,-0.5010828764205185,-2.0341563559771587,50.0,2,-0.3186079836186264
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,-0.7674870323799133,138.0,2,1.6463780912237531
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,68.0,2,0.038662211807260816
Plot  Area,Ready To Move,241,6 Bedroom,GrrvaGr,2.1042849044347802,3.350822628228553,0.4991822912173319,460.0,6,1.6463780912237531
Super built-up  Area,18-Mar,241,2 BHK,GrrvaGr,-0.39328985629611224,-0.5010828764205185,0.4991822912173319,28.18,2,-1.0591881861384067
Super built-up  Area,Ready To Move,241,4 BHK,IDldsin,1.1984287735997416,1.4248698759040173,0.4991822912173319,250.0,4,0.7317757069750838
Built-up  Area,Ready To Move,241,3 BHK,PlhtsHe,-0.08357333156298948,-0.5010828764205185,0.4991822912173319,115.0,3,0.5445321795635032
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.1517282214067686,0.46189349974174937,1.765851614814577,90.0,3,0.13430466345695663
Super built-up  Area,Ready To Move,241,2 BHK,PSterAs,-0.30701784383563235,-0.5010828764205185,-0.7674870323799133,47.0,2,-0.6510186506044103
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,0.4991822912173319,33.43,2,-0.8856427862366933
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,-0.7674870323799133,52.0,2,-0.3609872663255075
Super built-up  Area,Ready To Move,241,2 BHK,Essic C,-0.12584661766862462,-0.5010828764205185,0.4991822912173319,120.0,2,0.7335862450955589
Built-up  Area,21-Dec,241,3 BHK,GrrvaGr,0.163164624073983,0.46189349974174937,0.4991822912173319,58.0,3,-0.8282087678634633
Super built-up  Area,18-Dec,241,3 BHK,GrrvaGr,-0.020594762466839164,0.46189349974174937,0.4991822912173319,81.0,3,-0.23698351827058703
Built-up  Area,Ready To Move,241,2 BHK,Mawerer,-0.4407394631493762,-0.5010828764205185,0.4991822912173319,45.0,2,-0.5345405193155913
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,7.818943009816968,1.4248698759040173,0.4991822912173319,2340.0,4,4.8283261164956235
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.2638818376053924,-0.5010828764205185,-0.7674870323799133,60.0,3,-0.3848502356053447
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.7239327050671022,-0.5010828764205185,0.4991822912173319,185.0,3,0.500136214232365
Super built-up  Area,Ready To Move,241,2 BHK,MJlese ,-0.3372130481968003,-0.5010828764205185,-0.7674870323799133,45.51,2,-0.6542446583352932
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,38.0,2,-0.7664680576567756
Super built-up  Area,Ready To Move,241,2 BHK,Pao 2Sm,-0.46230746626449615,-0.5010828764205185,-0.7674870323799133,65.0,2,0.08692385171469756
Built-up  Area,Ready To Move,241,2 BHK,Saeraep,-0.46662106688752014,-0.5010828764205185,-0.7674870323799133,70.0,2,0.2445101977087524
Super built-up  Area,Ready To Move,241,2 BHK,Patust ,-0.3501538500658723,-0.5010828764205185,0.4991822912173319,69.0,2,-0.024154525850037974
Plot  Area,Ready To Move,241,5 Bedroom,GrrvaGr,0.8964767299880619,2.3878462520662853,1.765851614814577,370.0,5,2.471904785388303
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,0.4991822912173319,240.0,4,4.215975266017634
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.40472625896332665,-0.5010828764205185,-0.7674870323799133,182.0,3,0.8801898869748676
Super built-up  Area,Ready To Move,241,3 BHK,Maenara,-0.005065800223952786,-0.5010828764205185,-0.7674870323799133,67.0,3,-0.5275973509652064
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,1.1552927673695017,0.46189349974174937,0.4991822912173319,325.0,3,1.5577712920929296
Super built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,0.5341342776540464,1.4248698759040173,1.765851614814577,115.0,4,-0.23540462123997935
Super built-up  Area,18-Apr,241,2 BHK,GrrvaGr,-0.4407394631493762,-0.5010828764205185,0.4991822912173319,35.0,2,-0.8224505669115443
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.04238380662931115,0.46189349974174937,1.765851614814577,85.0,3,-0.2341126435632925
Built-up  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.05251540707721672,-0.5010828764205185,-2.0341563559771587,145.0,2,1.0921512496015433
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,1.3709727985207014,0.46189349974174937,-0.7674870323799133,135.0,4,-0.5345405193155913
Super built-up  Area,Ready To Move,241,2 BHK,AmiewLa,-0.2638818376053924,-0.5010828764205185,-0.7674870323799133,56.7,2,-0.4643409379894066
Plot  Area,19-Mar,241,2 Bedroom,GrrvaGr,-0.8289635192215357,-0.5010828764205185,0.4991822912173319,29.5,2,-0.3438001127832722
Built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,0.8938885696142476,1.4248698759040173,1.765851614814577,189.0,4,0.3699316113396199
Super built-up  Area,Ready To Move,241,2 BHK,Vaodak ,-0.13016021829164862,-0.5010828764205185,0.4991822912173319,73.0,2,-0.26500770880023083
Built-up  Area,Ready To Move,241,2 BHK,DSeme S,-0.3544674506888963,-0.5010828764205185,-0.7674870323799133,42.0,2,-0.7260632901076817
Super built-up  Area,18-Jul,241,2 BHK,Plowsri,-0.3372130481968003,-0.5010828764205185,0.4991822912173319,53.11,2,-0.45787524125702783
Super built-up  Area,Ready To Move,241,2 BHK,Vencyha,-0.3104687243340516,-0.5010828764205185,-0.7674870323799133,65.0,2,-0.1940107752605942
Super built-up  Area,Ready To Move,241,1 BHK,GrrvaGr,-0.7772003117452477,-1.4640592525827865,-2.0341563559771587,30.0,1,-0.4560195972439678
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.4407394631493762,-0.5010828764205185,-2.0341563559771587,40.0,2,-0.6784955431135677
Super built-up  Area,Ready To Move,241,3 BHK,Soeurri,1.01294394680971,1.4248698759040173,0.4991822912173319,340.0,3,1.9279588548666142
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.5270114756098561,-0.5010828764205185,-2.0341563559771587,65.0,2,0.238270661073546
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.5011298718717121,0.46189349974174937,-0.7674870323799133,80.0,3,0.637664674467932
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4148578594112322,-0.5010828764205185,-0.7674870323799133,37.8,2,-0.7720663085822527
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,0.4991822912173319,35.0,3,-0.9484112127347738
Built-up  Area,Ready To Move,241,2 BHK,Dhave E,-0.6995555005308158,-0.5010828764205185,-2.0341563559771587,20.0,2,-1.0239876002287114
Super built-up  Area,Ready To Move,241,3 BHK,VRest N,-0.022320202716048763,0.46189349974174937,-0.7674870323799133,72.0,3,-0.4121553036436959
Super built-up  Area,Ready To Move,241,2 BHK,Mauil T,-0.2552546363593444,-0.5010828764205185,0.4991822912173319,68.0,2,-0.20509404192812716
Built-up  Area,Ready To Move,241,4 Bedroom,GrrvaGr,1.672924842132381,1.4248698759040173,-2.0341563559771587,150.0,4,-0.5345405193155913
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,3.3120930788814986,1.4248698759040173,0.4991822912173319,250.0,4,-0.43057300212816374
Super built-up  Area,20-Apr,241,1 BHK,LendaVi,-0.7772003117452477,-1.4640592525827865,-0.7674870323799133,35.0,1,-0.2270002412017323
Super built-up  Area,Ready To Move,241,2 BHK,Mancyi ,-0.3630946519349443,-0.5010828764205185,1.765851614814577,60.0,2,-0.23905389151974454
Super built-up  Area,Ready To Move,241,3 BHK,AlEcone,-0.08874965231061827,-0.5010828764205185,0.4991822912173319,87.0,3,-0.026254879732612414
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4139951392866274,-0.5010828764205185,-0.7674870323799133,39.0,2,-0.739486663279593
Super built-up  Area,Ready To Move,241,2 BHK,Stensg ,-0.33031128719996194,-0.5010828764205185,-0.7674870323799133,80.0,2,0.2228730948608591
Super built-up  Area,Ready To Move,241,7 BHK,GrrvaGr,2.1042849044347802,5.276775380553089,-0.7674870323799133,150.0,7,-0.6964899210883149
Built-up  Area,Ready To Move,241,4 Bedroom,GrrvaGr,0.9827487424485418,1.4248698759040173,1.765851614814577,295.0,4,1.4728323125339702
Super built-up  Area,Ready To Move,241,2 BHK,Saersel,-0.3328994475737763,-0.5010828764205185,0.4991822912173319,52.86,2,-0.47014668058519427
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.11635669629797184,-0.5010828764205185,1.765851614814577,71.0,3,-0.32496784792386657
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.2250594319981765,-0.5010828764205185,0.4991822912173319,95.0,2,0.3790202086331059
Built-up  Area,19-Mar,241,1 BHK,GrrvaGr,-0.5390895573543233,-1.4640592525827865,-2.0341563559771587,53.0,1,-0.11836285436118481
Super built-up  Area,Ready To Move,241,2 BHK,Kesomrn,-0.24490199486408687,-0.5010828764205185,0.4991822912173319,92.0,2,0.34778992020419125
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,54.0,2,-0.4697607586065018
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,0.03375660538326316,-0.5010828764205185,-0.7674870323799133,160.0,2,1.1929197662601272
Built-up  Area,Ready To Move,241,3 BHK,Sanorpa,-0.18192342576793655,0.46189349974174937,0.4991822912173319,60.0,3,-0.4865555113829324
Plot  Area,Immediate Possession,241,2 BHK,GrrvaGr,0.01218860226814319,-0.5010828764205185,0.4991822912173319,31.11,2,-1.2330102947833732
Plot  Area,Ready To Move,241,5 Bedroom,Brersld,0.7239327050671022,2.3878462520662853,-0.7674870323799133,150.0,5,0.05927395385106195
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,0.7239327050671022,1.4248698759040173,0.4991822912173319,595.0,4,5.6645226929847725
Plot  Area,Ready To Move,241,1 Bedroom,GrrvaGr,-0.9152355316820155,-0.5010828764205185,-2.0341563559771587,80.0,1,3.0067530661146313
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.40450521791597466,-0.5010828764205185,-0.7674870323799133,49.0,2,-0.47363647078567805
Super built-up  Area,Ready To Move,241,2 BHK,ICoolon,-0.6331260509362463,-0.5010828764205185,-2.0341563559771587,34.0,2,-0.5872834119525765
Super built-up  Area,Ready To Move,241,2 BHK,ShtonDw,-0.6564194943005759,-0.5010828764205185,-0.7674870323799133,32.0,2,-0.6209135335943772
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4364258625263522,-0.5010828764205185,-0.7674870323799133,43.0,2,-0.5979898899943202
Super built-up  Area,20-Apr,241,3 BHK,GrrvaGr,0.5634667618906096,0.46189349974174937,0.4991822912173319,350.0,3,2.9488589589828704
Super built-up  Area,Ready To Move,241,3 BHK,ETens G,0.23994671516381008,0.46189349974174937,1.765851614814577,160.0,3,0.8000376213759266
Built-up  Area,Ready To Move,241,5 Bedroom,GrrvaGr,1.0345119499248299,2.3878462520662853,0.4991822912173319,140.0,5,-0.2967017843450213
Super built-up  Area,Ready To Move,241,2 BHK,Evvan V,-0.48991451025184973,-0.5010828764205185,0.4991822912173319,42.0,2,-0.55150198737638
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.548579478724976,-0.5010828764205185,-0.7674870323799133,100.0,2,1.4380323743485735
Super built-up  Area,18-Aug,241,1 BHK,Hisic G,-0.7858275129912957,-1.4640592525827865,-0.7674870323799133,50.0,1,0.49529157400839474
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,0.6031518876224303,0.46189349974174937,-0.7674870323799133,90.0,2,-0.6262640743019126
Super built-up  Area,18-Apr,241,1 BHK,UKicte ,-0.7254371042689598,-1.4640592525827865,-2.0341563559771587,32.39,1,-0.4701806274259125
Super built-up  Area,Ready To Move,241,6 BHK,GrrvaGr,0.7239327050671022,2.3878462520662853,0.4991822912173319,75.0,6,-0.885430889823159
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.03375660538326316,0.46189349974174937,0.4991822912173319,130.0,3,0.6260968600555945
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.22851031249659567,-0.5010828764205185,0.4991822912173319,70.0,2,-0.19731254689996114
Super built-up  Area,Ready To Move,241,2 BHK,Mavelr ,-0.37603545380401626,-0.5010828764205185,-0.7674870323799133,55.0,2,-0.3521974891714877
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.31650776520628515,-0.5010828764205185,-0.7674870323799133,51.0,2,-0.5388808717919122
Built-up  Area,Ready To Move,241,5 Bedroom,GrrvaGr,1.2415647798299816,1.4248698759040173,1.765851614814577,170.0,5,-0.11707095030145921
Built-up  Area,Ready To Move,241,4 Bedroom,GrrvaGr,0.5513886801461424,0.46189349974174937,-0.7674870323799133,225.0,4,1.2616255730727979
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.2250594319981765,-0.5010828764205185,0.4991822912173319,63.0,2,-0.36511652976874204
Built-up  Area,18-Apr,241,3 BHK,GrrvaGr,0.05670496069775073,0.46189349974174937,-0.7674870323799133,133.0,3,0.6416851288396941
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.47783642850738256,-0.5010828764205185,0.4991822912173319,48.0,2,-0.38915595208367254
Super built-up  Area,Ready To Move,241,2 BHK,Krtiqa ,-0.39760345691913623,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.1811963699932851
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.18364886601714614,-0.5010828764205185,-2.0341563559771587,100.0,2,0.4124870408034414
Built-up  Area,18-Jun,241,2 BHK,GrrvaGr,-0.22678487224738608,-0.5010828764205185,-0.7674870323799133,65.0,2,-0.31627897321819687
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.18192342576793655,1.4248698759040173,-2.0341563559771587,175.0,4,2.088639914336426
Super built-up  Area,Ready To Move,241,3 BHK,Puodse ,-0.2147067905029189,-0.5010828764205185,-0.7674870323799133,56.5,3,-0.5282863757511974
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.6909282992847678,-0.5010828764205185,0.4991822912173319,38.5,2,-0.2987194605939059
Super built-up  Area,Ready To Move,241,3 BHK,Prvaska,-0.32686040670154276,-0.5010828764205185,-0.7674870323799133,60.1,3,-0.2930322179692398
Super built-up  Area,Ready To Move,241,2 BHK,PyonsCa,-0.4381513027755618,-0.5010828764205185,-0.7674870323799133,46.29,2,-0.5011970907264873
Super built-up  Area,18-Oct,241,2 BHK,GrrvaGr,-0.45368026501844816,-0.5010828764205185,0.4991822912173319,52.79,2,-0.28823138729256065
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.31133144445865635,0.46189349974174937,-2.0341563559771587,200.0,3,3.2082900994317987
Super built-up  Area,Ready To Move,241,3 BHK,BrlonAv,-0.13016021829164862,0.46189349974174937,1.765851614814577,90.0,3,0.09947415996485852
Super built-up  Area,Ready To Move,241,3 BHK,Sasicha,-0.08702421206140867,-0.5010828764205185,0.4991822912173319,87.0,3,-0.028725949395303967
Super built-up  Area,19-Jan,241,3 BHK,TiaksAa,-0.2595682369823684,-0.5010828764205185,0.4991822912173319,85.05,3,0.21042672883893732
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,1.2415647798299816,0.46189349974174937,-0.7674870323799133,265.0,3,0.8402299579550848
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,0.4991822912173319,120.0,3,1.1929197662601272
Super built-up  Area,Ready To Move,241,2 BHK,AlourAr,-0.2681954382284164,-0.5010828764205185,0.4991822912173319,65.0,2,-0.25814687362347627
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.20630063030422294,0.46189349974174937,0.4991822912173319,150.0,3,0.6890771829672094
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.4838754693796161,-0.5010828764205185,-0.7674870323799133,35.0,2,-0.7720663085822524
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.5123452334915745,-0.5010828764205185,-0.7674870323799133,47.8,2,-0.33580219793989463
Super built-up  Area,Ready To Move,241,3 BHK,Sapazta,0.20457519005501332,0.46189349974174937,1.765851614814577,73.0,3,-0.6027550244745878
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.46339122743645295,0.46189349974174937,-0.7674870323799133,210.0,3,1.1958016113504581
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.7239327050671022,0.46189349974174937,-0.7674870323799133,270.0,3,1.5708017037298154
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.20630063030422294,0.46189349974174937,1.765851614814577,192.0,3,1.394456799577294
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.3788446552251827,0.46189349974174937,0.4991822912173319,85.0,3,-0.5453371461004395
Super built-up  Area,19-Jan,241,1 BHK,Ardaseo,-0.9074710505605723,-1.4640592525827865,-0.7674870323799133,20.0,1,-0.6422946726889293
Super built-up  Area,Ready To Move,241,4 BHK,Varve R,1.703120046493549,1.4248698759040173,0.4991822912173319,215.0,4,0.008497738773805406
Super built-up  Area,Ready To Move,241,4 BHK,Shinei ,0.20630063030422294,0.46189349974174937,0.4991822912173319,82.0,4,-0.4529660058300712
Super built-up  Area,Ready To Move,241,3 BHK,Kr 10Ca,-0.141375579911511,-0.5010828764205185,0.4991822912173319,52.0,3,-0.7048752754630896
Plot  Area,Ready To Move,241,5 Bedroom,GrrvaGr,0.6807966988368622,2.3878462520662853,0.4991822912173319,325.0,5,2.3506857023374703
Carpet  Area,Ready To Move,241,3 BHK,E onsg ,0.4219806614554226,0.46189349974174937,0.4991822912173319,135.0,3,0.1606569126843929
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,0.46511666768566257,-1.4640592525827865,-0.7674870323799133,200.0,2,1.0489647424621502
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.24576471498869165,-0.5010828764205185,-2.0341563559771587,146.0,2,1.6288462646577615
Super built-up  Area,17-Oct,241,2 BHK,GrrvaGr,-0.19141334713858932,-0.5010828764205185,-0.7674870323799133,53.56,2,-0.6209135335943772
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.2207458313751525,-0.5010828764205185,0.4991822912173319,52.0,2,-0.6255465688430477
Super built-up  Area,Ready To Move,241,3 BHK,Naory G,0.03375660538326316,0.46189349974174937,0.4991822912173319,100.0,3,0.05927395385106195
Built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,0.46511666768566257,0.46189349974174937,0.4991822912173319,280.0,4,2.200604932845963
Super built-up  Area,Ready To Move,241,3 BHK,Pantsce,0.6376606926066223,-0.5010828764205185,0.4991822912173319,69.0,3,-0.9232190835701278
Super built-up  Area,18-Aug,241,2 BHK,GrrvaGr,-0.2811362400974884,-0.5010828764205185,0.4991822912173319,52.76,2,-0.5386668414552256
Super built-up  Area,Ready To Move,241,3 BHK,Aplanje,0.46511666768566257,0.46189349974174937,-0.7674870323799133,270.0,3,2.0566499090479864
Super built-up  Area,Ready To Move,241,2 BHK,Sharlth,-0.613283488070336,-0.5010828764205185,-0.7674870323799133,42.5,2,-0.3186079836186264
Built-up  Area,21-Dec,241,2 BHK,GrrvaGr,-0.3544674506888963,-0.5010828764205185,-0.7674870323799133,39.0,2,-0.8049256074926602
Built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,1.672924842132381,1.4248698759040173,1.765851614814577,320.0,4,0.9338007234237694
Super built-up  Area,Ready To Move,241,3 BHK,Vanusn ,-0.013693001470000774,0.46189349974174937,0.4991822912173319,65.0,3,-0.5583000863502086
Super built-up  Area,Ready To Move,241,3 BHK,Srersas,-0.01800660209302477,0.46189349974174937,0.4991822912173319,150.0,3,1.1143988441885035
Built-up  Area,Ready To Move,241,4 Bedroom,KrodsNo,1.4141088047509414,1.4248698759040173,-2.0341563559771587,270.0,4,0.7205673444230166
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.570147481840096,-0.5010828764205185,0.4991822912173319,160.0,2,3.5441851549604104
Built-up  Area,18-Jun,241,2 BHK,GrrvaGr,-0.4407394631493762,-0.5010828764205185,0.4991822912173319,45.0,2,-0.5345405193155913
Super built-up  Area,Ready To Move,241,2 BHK,Papusa ,-0.3415266488198243,-0.5010828764205185,-0.7674870323799133,65.0,2,-0.14345240745241908
Built-up  Area,Ready To Move,241,4 BHK,Soy 1Iv,2.1042849044347802,1.4248698759040173,0.4991822912173319,630.0,4,2.9311766786206936
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.31133144445865635,-1.4640592525827865,-2.0341563559771587,42.0,2,-0.7720663085822524
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.2250594319981765,-0.5010828764205185,-0.7674870323799133,58.0,2,-0.4813878951440306
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.0725790109904791,0.46189349974174937,0.4991822912173319,87.0,3,-0.231316107485811
Built-up  Area,Ready To Move,241,6 Bedroom,GrrvaGr,0.9827487424485418,4.313799004390821,1.765851614814577,110.0,6,-0.5985205298924697
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.2207458313751525,-0.5010828764205185,-0.7674870323799133,45.68,3,-0.7719504827010358
Super built-up  Area,Ready To Move,241,2 BHK,Bhmesa ,-0.2638818376053924,-0.5010828764205185,1.765851614814577,65.0,2,-0.2644097774476751
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.6564194943005759,-1.4640592525827865,1.765851614814577,95.0,2,1.7597426724646597
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,0.0768926116135031,-0.5010828764205185,-0.7674870323799133,140.0,4,0.7348810541756561
Super built-up  Area,18-Jan,241,4 BHK,GrrvaGr,5.832098562852115,2.3878462520662853,0.4991822912173319,2912.0,4,8.74928695042746
Super built-up  Area,Ready To Move,241,3 BHK,Malmsri,-0.09478869318285187,0.46189349974174937,-0.7674870323799133,68.0,3,-0.4134040037695339
Plot  Area,Ready To Move,241,3 Bedroom,Sreat R,2.4450593536536758,0.46189349974174937,1.765851614814577,240.0,3,-0.17932044352741025
Super built-up  Area,Ready To Move,241,2 BHK,SSaveik,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,38.5,2,-0.7720663085822524
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.32363056725047556,0.46189349974174937,0.4991822912173319,139.0,3,0.34034316353925986
Super built-up  Area,19-Dec,241,3 BHK,GrrvaGr,1.672924842132381,0.46189349974174937,-0.7674870323799133,630.0,3,3.611364166066133
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.539952277478928,-0.5010828764205185,-2.0341563559771587,40.0,2,-0.5368499582000508
Built-up  Area,Ready To Move,241,2 BHK,Raeusiy,-0.29407704196656037,-0.5010828764205185,1.765851614814577,65.0,2,-0.2194914098560853
Built-up  Area,18-Dec,241,3 BHK,GrrvaGr,-0.1387874195376966,-0.5010828764205185,-0.7674870323799133,40.43,3,-0.9571204916745514
Super built-up  Area,Ready To Move,241,1 BHK,GrrvaGr,-0.31133144445865635,-1.4640592525827865,-2.0341563559771587,65.0,1,-0.1926473377953969
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.20630063030422294,0.46189349974174937,-2.0341563559771587,95.0,3,-0.23463421973647358
Built-up  Area,Ready To Move,241,3 BHK,Sohea A,0.41766706083239863,0.46189349974174937,0.4991822912173319,108.0,3,-0.2336076456058848
Super built-up  Area,Ready To Move,241,3 BHK,Dhndsh ,-0.13016021829164862,-0.5010828764205185,-0.7674870323799133,54.0,3,-0.6723697974200368
Super built-up  Area,Ready To Move,241,2 BHK,AbarkVa,-0.2164322307521285,-0.5010828764205185,-0.7674870323799133,88.0,2,0.20061910603438055
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.2681954382284164,-0.5010828764205185,0.4991822912173319,55.0,2,-0.49999131360407684
Built-up  Area,Ready To Move,241,5 Bedroom,GrrvaGr,0.3788446552251827,2.3878462520662853,0.4991822912173319,240.0,5,1.7975308662116285
Built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,2.5356449667371797,1.4248698759040173,1.765851614814577,345.0,4,0.4875401496500422
Built-up  Area,Ready To Move,241,3 BHK,Prurten,1.3752863991437254,1.4248698759040173,0.4991822912173319,316.0,3,1.197710662456256
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,54.0,2,-0.4697607586065018
Super built-up  Area,Ready To Move,241,2 BHK,PlhtsHe,-0.10341589442889985,-0.5010828764205185,-0.7674870323799133,115.0,2,0.5824345820620462
Super built-up  Area,Ready To Move,241,1 BHK,GrrvaGr,-0.9859785818996091,-1.4640592525827865,-0.7674870323799133,17.0,1,-0.6006634010601163
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.31133144445865635,0.46189349974174937,-0.7674870323799133,80.0,3,0.1852345996742915
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.05251540707721672,-0.5010828764205185,-0.7674870323799133,200.0,3,2.200604932845963
Super built-up  Area,Ready To Move,241,2 BHK,Jahipa ,-0.7642595098761757,-0.5010828764205185,0.4991822912173319,13.5,2,-1.2255246335458785
Super built-up  Area,19-Dec,241,1 BHK,UKicte ,-0.8203363179754877,-1.4640592525827865,-2.0341563559771587,28.0,1,-0.442503700821803
Plot  Area,Ready To Move,241,6 Bedroom,GrrvaGr,0.7239327050671022,4.313799004390821,0.4991822912173319,107.0,6,-0.48235682318882483
Built-up  Area,Ready To Move,241,3 BHK,AlEcone,0.26151471827893,0.46189349974174937,0.4991822912173319,120.0,3,0.1160373350160365
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.5270114756098561,-0.5010828764205185,1.765851614814577,57.0,2,-0.016302433642875726
Built-up  Area,Ready To Move,241,2 BHK,Juoryma,-0.4968162712486881,-0.5010828764205185,-0.7674870323799133,45.0,2,-0.44904438843049854
Super built-up  Area,18-May,241,2 BHK,CMoneoo,-0.39760345691913623,-0.5010828764205185,-0.7674870323799133,62.0,2,-0.12623172454314882
Super built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,-0.026633803339072757,0.46189349974174937,1.765851614814577,87.0,4,-0.11114339049801328
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-2.0341563559771587,190.0,3,2.95636880778534
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,0.4991822912173319,165.0,4,2.326565578669192
Super built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,0.7239327050671022,0.46189349974174937,-0.7674870323799133,108.0,4,-0.4697607586065018
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-2.0341563559771587,90.0,3,0.43715589132075033
